dialog.file;dialog.who;dialog.from;dialog.to;dialog.text
INFO_MINE_GRD_6_MINECRAWLER_06_01.WAV;Strażnik;Strażnik;Bezimienny;Same kłopoty z tymi bestiami. Sam już nie wiem, z czym jest więcej roboty - z nimi czy z Kopaczami.
INFO_MINE_GRD_6_DIELAGE_15_00.WAV;Strażnik;Bezimienny;Strażnik;Jak leci?
INFO_MINE_GRD_6_DIELAGE_06_01.WAV;Strażnik;Strażnik;Bezimienny;A jak myślisz?
INFO_MINE_GRD_7_MINE_15_00.WAV;Strażnik;Bezimienny;Strażnik;Opowiedz mi o kopalni.
INFO_MINE_GRD_7_MINE_07_01.WAV;Strażnik;Strażnik;Bezimienny;Kopacze wydobywają tu rudę, a my bronimy ich przed pełzaczami.
INFO_MINE_GRD_7_WICHTIGEPERSONEN_15_00.WAV;Strażnik;Bezimienny;Strażnik;Kto tu rządzi?
INFO_MINE_GRD_7_WICHTIGEPERSONEN_07_01.WAV;Strażnik;Strażnik;Bezimienny;Ian i Asghan. Jeśli szukasz czegoś konkretnego - lepiej pogadaj z nimi.
INFO_MINE_GRD_7_MINECRAWLER_15_00.WAV;Strażnik;Bezimienny;Strażnik;Wiesz coś więcej o tych pełzaczach?
INFO_MINE_GRD_7_MINECRAWLER_07_01.WAV;Strażnik;Strażnik;Bezimienny;Po mojemu, cały ten zwierzyniec należałoby wytępić raz a dobrze.
INFO_MINE_GRD_7_DIELAGE_15_00.WAV;Strażnik;Bezimienny;Strażnik;Jak się masz?
INFO_MINE_GRD_7_DIELAGE_07_01.WAV;Strażnik;Strażnik;Bezimienny;Zaczynasz mnie denerwować, chłopcze.
INFO_MINE_ORG_13_MINE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Opowiedz mi coś o tym obozie.
INFO_MINE_ORG_13_MINE_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;Ta dziura w ziemi pomoże nam się stąd wydostać. Jak tylko uzbieramy dość rudy, będziemy mieli gdzieś Stary Obóz.
INFO_MINE_ORG_13_WICHTIGEPERSONEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Kto tu rządzi?
INFO_MINE_ORG_13_WICHTIGEPERSONEN_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;Okyl jest tu szefem.
INFO_MINE_ORG_13_WICHTIGEPERSONEN_13_02.WAV;Szkodnik;Szkodnik;Bezimienny;Ale zwykle zostawia Szkodniki w spokoju.
INFO_MINE_ORG_13_DIELAGE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Dobrze się czujesz?
INFO_MINE_ORG_13_DIELAGE_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;Nie gorzej niż wczoraj.
INFO_MINE_ORG_6_MINE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co się dzieje w kopalni?
INFO_MINE_ORG_6_MINE_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;W kopalni? Kto tam siedzi - już nie wyjdzie. Kto nie siedzi - nie wejdzie.
INFO_MINE_ORG_6_MINE_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Ciesz się, że cię tam nie ma.
INFO_MINE_ORG_6_WICHTIGEPERSONEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Kto tu dowodzi?
INFO_MINE_ORG_6_WICHTIGEPERSONEN_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;Mi nikt nie rozkazuje, ale trzeba wiedzieć, jak do tego dojść.
INFO_MINE_ORG_6_WICHTIGEPERSONEN_15_01.WAV;Szkodnik;Bezimienny;Szkodnik;A ja ty to osiągnąłeś?
INFO_MINE_ORG_6_WICHTIGEPERSONEN_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Tajemnica zawodowa. Ale między nami mówiąc - dla Szkodnika to żaden problem.
INFO_MINE_ORG_6_DIELAGE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Nie wyglądasz mi na kogoś, kto by się przepracowywał.
INFO_MINE_ORG_6_DIELAGE_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;Ja, pracować? Jakby mi się chciało pracować, nie trafiłbym pod Barierę, kapujesz?
INFO_MINE_ORG_7_MINE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Opowiedz mi o tym obozie.
INFO_MINE_ORG_7_MINE_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;Obóz? Masz na myśli Kocioł? Nie jest tu tak źle jak mówią. Krety wydobywają rudę, Najemnicy ich pilnują a my - Szkodniki - patrzymy im wszystkim na ręce.
INFO_MINE_ORG_7_WICHTIGEPERSONEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;W takim razie kto tu rządzi?
INFO_MINE_ORG_7_WICHTIGEPERSONEN_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;To zależy, od kogo przyjmujesz rozkazy.
INFO_MINE_ORG_7_WICHTIGEPERSONEN_07_02.WAV;Szkodnik;Szkodnik;Bezimienny;W każdym razie jak Okyl sobie czegoś zażyczy, lepiej mu nie odmawiać. Gdy się wkurzy, potrafi być bardzo nieprzyjemny.
INFO_MINE_ORG_7_DIELAGE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co słychać?
INFO_MINE_ORG_7_DIELAGE_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;Zaczynasz mnie denerwować, chłopcze.
INFO_MINE_SLD_11_EINERVONEUCHWERDEN_15_00.WAV;Najemnik;Bezimienny;Najemnik;Jak mogę do was dołączyć?
INFO_MINE_SLD_11_EINERVONEUCHWERDEN_011_01.WAV;Najemnik;Najemnik;Bezimienny;Jeśli chcesz być jednym z nas, musisz najpierw zasłużyć na odpowiednią reputację.
INFO_MINE_SLD_11_EINERVONEUCHWERDEN_011_02.WAV;Najemnik;Najemnik;Bezimienny;Idź i udowodnij, co potrafisz, a może będziesz mógł pracować w Kotle.
INFO_MINE_SLD_11_WICHTIGEPERSONEN_15_00.WAV;Najemnik;Bezimienny;Najemnik;Kto tu wydaje rozkazy?
INFO_MINE_SLD_11_WICHTIGEPERSONEN_011_01.WAV;Najemnik;Najemnik;Bezimienny;W Kotle rządzi Okyl. Ma kontakty ze wszystkimi szychami w Obozie.
INFO_MINE_SLD_11_WICHTIGEPERSONEN_011_02.WAV;Najemnik;Najemnik;Bezimienny;A jak zaczniesz sprawiać kłopoty, zajmą się tobą Magowie Wody z Nowego Obozu.
INFO_MINE_SLD_11_DASLAGER_15_00.WAV;Najemnik;Bezimienny;Najemnik;Dzieje się tu coś szczególnie interesującego?
INFO_MINE_SLD_11_DASLAGER_011_01.WAV;Najemnik;Najemnik;Bezimienny;Nic, ale jak spróbujesz czegoś głupiego będziesz miał poważne kłopoty.
INFO_MINE_SLD_11_DASLAGER_011_02.WAV;Najemnik;Najemnik;Bezimienny;Zwłaszcza, jeśli spróbujesz dostać się do kopalni albo stróżówki bez pozwolenia.
INFO_MINE_SLD_11_DIELAGE_15_00.WAV;Najemnik;Bezimienny;Najemnik;Co słychać?
INFO_MINE_SLD_11_DIELAGE_011_01.WAV;Najemnik;Najemnik;Bezimienny;Na razie cicho. Za cicho jak na mój gust.
INFO_MINE_SLD_8_EINERVONEUCHWERDEN_15_00.WAV;Najemnik;Bezimienny;Najemnik;Co mam zrobić, żeby do was dołączyć?
INFO_MINE_SLD_8_EINERVONEUCHWERDEN_08_01.WAV;Najemnik;Najemnik;Bezimienny;Jeśli chcesz pracować w Kotle musisz najpierw wyrobić sobie znajomości w Nowym Obozie.
INFO_MINE_SLD_8_EINERVONEUCHWERDEN_08_02.WAV;Najemnik;Najemnik;Bezimienny;Po prostu idź tam i pogadaj z ludźmi.
INFO_MINE_SLD_8_WICHTIGEPERSONEN_15_00.WAV;Najemnik;Bezimienny;Najemnik;Kto tu rządzi?
INFO_MINE_SLD_8_WICHTIGEPERSONEN_08_01.WAV;Najemnik;Najemnik;Bezimienny;Okyl rozkazuje w Kotle, Lee rządzi w Obozie.
INFO_MINE_SLD_8_WICHTIGEPERSONEN_08_02.WAV;Najemnik;Najemnik;Bezimienny;Najlepiej porozmawiaj z obydwoma.
INFO_MINE_SLD_8_DASLAGER_15_00.WAV;Najemnik;Bezimienny;Najemnik;Co słychać w obozie?
INFO_MINE_SLD_8_DASLAGER_08_01.WAV;Najemnik;Najemnik;Bezimienny;Pilnujemy wejścia do kopalni.
INFO_MINE_SLD_8_DASLAGER_08_02.WAV;Najemnik;Bezimienny;Najemnik;Tylko nasi ludzie mogą wejść do środka.
INFO_MINE_SLD_8_DIELAGE_15_00.WAV;Najemnik;Bezimienny;Najemnik;Wszystko w porządku?
INFO_MINE_SLD_8_DIELAGE_08_01.WAV;Najemnik;Najemnik;Bezimienny;Co się głupio pytasz? Wszystko pod kontrolą.
INFO_MINE_VLK_1_MINE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Opowiedz mi o kopalni.
INFO_MINE_VLK_1_MINE_01_01.WAV;Kopacz;Kopacz;Bezimienny;W jaskiniach rosną różne grzyby i zioła. Da się to przełknąć, ale nie ma to jak soczysty kawał mięsa.
INFO_MINE_VLK_1_MINE_01_02.WAV;Kopacz;Kopacz;Bezimienny;Pełzacze też nie należą do przysmaków. Cholerna nora!
INFO_MINE_VLK_1_WICHTIGEPERSONEN_15_00.WAV;Kopacz;Bezimienny;Kopacz;Kto wami dowodzi?
INFO_MINE_VLK_1_WICHTIGEPERSONEN_01_01.WAV;Kopacz;Kopacz;Bezimienny;Ian organizuje siłę roboczą i wymianę dóbr z obozem. Jeśli szukasz czegoś konkretnego, najlepiej pogadaj z nim.
INFO_MINE_VLK_1_MINECRAWLER_15_00.WAV;Kopacz;Bezimienny;Kopacz;Co możesz mi powiedzieć o pełzaczach?
INFO_MINE_VLK_1_MINECRAWLER_01_01.WAV;Kopacz;Kopacz;Bezimienny;Strażnicy Świątynni zawarli układ z Gomezem. Zabijają pełzacze, w zamian za co mogą zatrzymać ich wnętrzności.
INFO_MINE_VLK_1_DIELAGE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Jak leci?
INFO_MINE_VLK_1_DIELAGE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Mnóstwo pracy, niewiele odpoczynku. Dlatego jeśli chcesz czegoś ode mnie, lepiej się streszczaj.
INFO_MINE_VLK_2_MINE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Opowiedz mi o kopalni.
INFO_MINE_VLK_2_MINE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Jest jeszcze wiele jaskiń, gdzie zostało trochę rudy, ale pełzacze nie pozwalają nam w nich pracować.
INFO_MINE_VLK_2_MINE_01_02.WAV;Kopacz;Kopacz;Bezimienny;Zbyt wiele napadów, zbyt poważne straty.
INFO_MINE_VLK_2_WICHTIGEPERSONEN_15_00.WAV;Kopacz;Bezimienny;Kopacz;Kto może mieć tu coś do powiedzenia?
INFO_MINE_VLK_2_WICHTIGEPERSONEN_01_01.WAV;Kopacz;Kopacz;Bezimienny;Wąż, jest hutnikiem. Wie wszystko o wytapianiu rudy. Zresztą chyba sam jest z żelaza - cały dzień spędza przed piecem. Nie mam pojęcia jak wytrzymuje ten żar.
INFO_MINE_VLK_2_MINECRAWLER_15_00.WAV;Kopacz;Bezimienny;Kopacz;Co możesz mi powiedzieć o pełzaczach?
INFO_MINE_VLK_2_MINECRAWLER_01_01.WAV;Kopacz;Kopacz;Bezimienny;Musieliśmy zamknąć wielki szyb na dole. Aż roi się w nim od pełzaczy.
INFO_MINE_VLK_2_MINECRAWLER_01_02.WAV;Kopacz;Kopacz;Bezimienny;Pełzacze są tu wszędzie. Nie słyszysz ich? Bo ja słyszę.
INFO_MINE_VLK_2_DIELAGE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Jak się masz?
INFO_MINE_VLK_2_DIELAGE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Muszę pracować. Jak strażnicy zobaczą, że z tobą rozmawiam, obetną mi racje.
INFO_MINE_VLK_3_MINE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Opowiedz mi o kopalni.
INFO_MINE_VLK_3_MINE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Musimy pracować bez końca, nigdy nie oglądając światła dziennego. Stąd nie ma ucieczki innej niż śmierć.
INFO_MINE_VLK_3_WICHTIGEPERSONEN_15_00.WAV;Kopacz;Bezimienny;Kopacz;Kto tu rządzi?
INFO_MINE_VLK_3_WICHTIGEPERSONEN_01_01.WAV;Kopacz;Kopacz;Bezimienny;Ian pilnuje kopalni a Asghan jest dowódcą strażników.
INFO_MINE_VLK_3_MINECRAWLER_15_00.WAV;Kopacz;Bezimienny;Kopacz;Co możesz mi powiedzieć o pełzaczach?
INFO_MINE_VLK_3_MINECRAWLER_01_01.WAV;Kopacz;Kopacz;Bezimienny;Chcesz wiedzieć, co robić w przypadku spotkania z pełzaczem? Uciekaj. Uciekaj ile tylko sił w nogach!
INFO_MINE_VLK_3_MINECRAWLER_01_02.WAV;Kopacz;Kopacz;Bezimienny;Jak zaginiesz, będziesz martwy. Tutaj nikt nie będzie po tobie płakał.
INFO_MINE_VLK_3_DIELAGE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Jak leci?
INFO_MINE_VLK_3_DIELAGE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Pomyślmy: bolą mnie plecy, ręce mi odpadają, język przysycha mi do podniebienia i padam z wyczerpania.
INFO_MINE_VLK_3_DIELAGE_01_02.WAV;Kopacz;Kopacz;Bezimienny;A od tego ciągłego łoskotu powoli dostaję świra.
INFO_MINE_VLK_4_MINE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Opowiedz mi o kopalni.
INFO_MINE_VLK_4_MINE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Kilofy i pot. To wszystko, co zapamiętasz po wyjściu na powierzchnię.
INFO_MINE_VLK_4_MINE_01_02.WAV;Kopacz;Kopacz;Bezimienny;Ale jeszcze długo po twoim wyjściu ja wciąż będę tutaj, wyrywając okruchy rudy z kamiennych ścian. Taka moja praca.
INFO_MINE_VLK_4_WICHTIGEPERSONEN_15_00.WAV;Kopacz;Bezimienny;Kopacz;Kto tu dowodzi?
INFO_MINE_VLK_4_WICHTIGEPERSONEN_01_01.WAV;Kopacz;Kopacz;Bezimienny;Santino i Alberto wymieniają wydobytą przez nas rudę na różne rzeczy. Oni wydzielają nam racje żywnościowe.
INFO_MINE_VLK_4_MINECRAWLER_15_00.WAV;Kopacz;Bezimienny;Kopacz;Co wiesz o pełzaczach?
INFO_MINE_VLK_4_MINECRAWLER_01_01.WAV;Kopacz;Kopacz;Bezimienny;Jak zobaczysz któregoś z tych sukinsynów, przywal mu między ślepia kilofem. Tylko dobrze wyceluj - bo drugiej szansy już nie będziesz miał.
INFO_MINE_VLK_4_DIELAGE_15_00.WAV;Kopacz;Bezimienny;Kopacz;Jak się masz?
INFO_MINE_VLK_4_DIELAGE_01_01.WAV;Kopacz;Kopacz;Bezimienny;Bywało lepiej.
INFO_NOV_2_EINERVONEUCHWERDEN_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Chcę do was dołączyć.
INFO_NOV_2_EINERVONEUCHWERDEN_02_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Chcesz powiedzieć, że postanowiłeś służyć Śniącemu? Otwiera się przed tobą droga wiecznej szczęśliwości!
INFO_NOV_2_EINERVONEUCHWERDEN_02_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Idź! Porozmawiaj z Cor Kalomem. On oceni, w jakich zadaniach najlepiej się sprawdzisz.
INFO_NOV_2_WICHTIGEPERSONEN_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Kto wami dowodzi?
INFO_NOV_2_WICHTIGEPERSONEN_02_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Y'Berion, Cor Kalom i Cor Agnar są naszymi duchowymi przywódcami.
INFO_NOV_2_WICHTIGEPERSONEN_02_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Dzięki nim możemy nawiązywać kontakt ze Śniącym. W trakcie inwokacji to właśnie oni stają przed jego obliczem.
INFO_NOV_2_DASLAGER_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Co powinienem wiedzieć o tym miejscu?
INFO_NOV_2_DASLAGER_02_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;To miejsce wiary, bracie. Nie posiadamy wiele, ale chętnie dzielimy się ze wszystkimi, którzy chcą słuchać nauk Śniącego.
INFO_NOV_2_DASLAGER_02_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Porozmawiaj z którymś z Guru. Niech jego słowa wzbogacą twoją duszę.
INFO_NOV_2_DIELAGE_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Co słychać?
INFO_NOV_2_DIELAGE_02_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Nie mam czasu. Mam jeszcze mnóstwo pracy.
INFO_NOV_3_EINERVONEUCHWERDEN_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Jak mogę do was dołączyć?
INFO_NOV_3_EINERVONEUCHWERDEN_03_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;To proste. Musisz się po prostu otworzyć.
INFO_NOV_3_EINERVONEUCHWERDEN_03_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Porozmawiaj z Guru, oni wskażą ci drogę!
INFO_NOV_3_WICHTIGEPERSONEN_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Kto tu rządzi?
INFO_NOV_3_WICHTIGEPERSONEN_03_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Y'Berion! Chwała Śniącemu! To właśnie on sprowadził nas do tego wspaniałego miejsca.
INFO_NOV_3_WICHTIGEPERSONEN_03_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Wszystko tutaj powstało w rezultacie jego świętych objawień.
INFO_NOV_3_DASLAGER_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Jakie miejsca warto tu odwiedzić?
INFO_NOV_3_DASLAGER_03_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Hmm... może Fortuno? On wydziela darmowe racje bagiennego ziela wszystkim członkom Sekty.
INFO_NOV_3_DASLAGER_03_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Znajdziesz go pod laboratorium alchemicznym Cor Kaloma.
INFO_NOV_3_DIELAGE_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Jak się masz?
INFO_NOV_3_DIELAGE_03_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Znakomicie... fantastycznie... wspaniale...
INFO_NOV_5_EINERVONEUCHWERDEN_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;W jaki sposób mogę do was dołączyć?
INFO_NOV_5_EINERVONEUCHWERDEN_05_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Nic prostszego. Porozmawiaj z młodszymi Guru. Oni ci chętnie pomogą.
INFO_NOV_5_EINERVONEUCHWERDEN_05_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Spodoba ci się tutaj, uwierz mi.
INFO_NOV_5_WICHTIGEPERSONEN_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Kto tu rządzi?
INFO_NOV_5_WICHTIGEPERSONEN_05_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Guru sprawują kontrolę nad całym obozem, ale jeśli nie będziesz się wychylał, zostawią cię w spokoju.
INFO_NOV_5_DASLAGER_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Co możesz mi powiedzieć o tym obozie?
INFO_NOV_5_DASLAGER_05_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;To najwspanialsze miejsce w całej cholernej kolonii.
INFO_NOV_5_DASLAGER_05_02.WAV;Nowicjusz;Nowicjusz;Bezimienny;Nawet jeśli nie wierzysz w nauki Śniącego, dostaniesz dzienną rację jedzenia i ziela. Wystarczy tylko zgłosić się do Fortuno.
INFO_NOV_5_DASLAGER_15_03.WAV;Nowicjusz;Bezimienny;Nowicjusz;Gdzie go znajdę?
INFO_NOV_5_DASLAGER_05_04.WAV;Nowicjusz;Bezimienny;Nowicjusz;Pod laboratorium Cor Kaloma, w pobliżu dziedzińca wielkiej świątyni.
INFO_NOV_5_DIELAGE_15_00.WAV;Nowicjusz;Bezimienny;Nowicjusz;Co słychać?
INFO_NOV_5_DIELAGE_05_01.WAV;Nowicjusz;Nowicjusz;Bezimienny;Nie mogę narzekać. Jesteś tu nowy, prawda?
INFO_NOV_5_DIELAGE_15_02.WAV;Nowicjusz;Bezimienny;Nowicjusz;Dopiero co przybyłem.
INFO_ORG_13_EINERVONEUCHWERDEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co muszę zrobić, żeby dołączyć do waszego Obozu?
INFO_ORG_13_EINERVONEUCHWERDEN_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;Wyjdź na pole i pomóż przy zbieraniu ryżu.
INFO_ORG_13_WICHTIGEPERSONEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Kto tu dowodzi?
INFO_ORG_13_WICHTIGEPERSONEN_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;Lee jest szefem Najemników, jeśli o to ci chodzi. Ale JA nie jestem Najemnikiem, więc niech mnie szlag, jeśli pozwolę mu sobą pomiatać!
INFO_ORG_13_DASLAGER_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Chciałbym się dowiedzieć czegoś więcej o waszym Obozie.
INFO_ORG_13_DASLAGER_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;Najlepiej wejdź do środka i po prostu rozejrzyj się! Tak długo jak nie jesteś jednym z ludzi Gomeza, nikt cię nie będzie zaczepiał.
INFO_ORG_13_DIELAGE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co słychać?
INFO_ORG_13_DIELAGE_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;A czego chcesz?
INFO_ORG_13_KRAUTPROBE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Wyglądasz mi na kogoś, komu przydałoby się trochę bagiennego ziela.
INFO_ORG_13_KRAUTPROBE_13_01.WAV;Szkodnik;Szkodnik;Bezimienny;A masz je przy sobie? Dam ci 10 bryłek rudy!
INFO_ORG_13_KRAUTPROBE_13_02.WAV;Szkodnik;Szkodnik;Bezimienny;Wracaj, kiedy tylko zechcesz, Bracie!
INFO_ORG_13_KRAUTPROBE_NO_JOINT_13_00.WAV;Szkodnik;Szkodnik;Bezimienny;Ale ty wcale nie masz ziela! Przestań mnie wkurzać!
INFO_ORG_6_EINERVONEUCHWERDEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Chcę do was dołączyć.
INFO_ORG_6_EINERVONEUCHWERDEN_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;Lares decyduje, kto się nadaje do bandy.
INFO_ORG_6_EINERVONEUCHWERDEN_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Ale żeby się z nim spotkać, musisz mieć nie lada powód.
INFO_ORG_6_EINERVONEUCHWERDEN_15_03.WAV;Szkodnik;Bezimienny;Szkodnik;Na przykład jaki?
INFO_ORG_6_EINERVONEUCHWERDEN_06_04.WAV;Szkodnik;Szkodnik;Bezimienny;Na przykład ktoś mógłby cię do niego wysłać.
INFO_ORG_6_WICHTIGEPERSONEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Kto tu jest przywódcą?
INFO_ORG_6_WICHTIGEPERSONEN_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;Przybywasz prosto ze Starego Obozu, co?
INFO_ORG_6_WICHTIGEPERSONEN_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Tutaj nie ma przywódcy! Cholerny Lee próbuje nas trzymać na smyczy, ale i tak robimy, co się nam żywnie podoba.
INFO_ORG_6_WICHTIGEPERSONEN_06_03.WAV;Szkodnik;Szkodnik;Bezimienny;Gdybyśmy mieli jakiegoś szefa, byłby nim pewnie Lares. No, ale on MA dość rozumu, żeby nie mieszać się do cudzych spraw.
INFO_ORG_6_DASLAGER_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co powinienem wiedzieć o tym miejscu?
INFO_ORG_6_DASLAGER_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;Na środku jaskini znajduje się wielka dziura wypełniona rudą. Ale jeśli ostrzysz sobie na nią zęby, radzę ci o tym zapomnieć.
INFO_ORG_6_DASLAGER_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Sam kiedyś spróbowałem szczęścia, ale Najemnicy trzymają przy niej straż dniem i nocą.
INFO_ORG_6_DIELAGE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Jak się masz?
INFO_ORG_6_DIELAGE_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;A jak się mogę mieć jedząc ryż całymi dniami i czekając na dogodną chwilę, żeby zdobyć trochę rudy?!
INFO_ORG_6_DIELAGE_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Potem można pójść do baru i schlać się do nieprzytomności ryżówką!
INFO_ORG_6_KRAUTPROBE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Mam przy sobie trochę bagiennego ziela? Może chcesz je kupić?
INFO_ORG_6_KRAUTPROBE_06_01.WAV;Szkodnik;Szkodnik;Bezimienny;Jasne. Masz tu 10 bryłek rudy.
INFO_ORG_6_KRAUTPROBE_06_02.WAV;Szkodnik;Szkodnik;Bezimienny;Zajrzyj do mnie jeszcze, jak będziesz miał tego więcej, dobra?
INFO_ORG_6_KRAUTPROBE_NO_JOINT_06_00.WAV;Szkodnik;Szkodnik;Bezimienny;Gdzie? Nie widzę żadnego ziela.
INFO_ORG_7_EINERVONEUCHWERDEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;W jaki sposób mogę dołączyć do Obozu?
INFO_ORG_7_EINERVONEUCHWERDEN_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;Możesz się przyłączyć do naszej bandy. Ale najpierw musisz udowodnić, że nie trzymasz z Gomezem.
INFO_ORG_7_EINERVONEUCHWERDEN_15_02.WAV;Szkodnik;Bezimienny;Szkodnik;Jak mam to zrobić?
INFO_ORG_7_EINERVONEUCHWERDEN_07_03.WAV;Szkodnik;Szkodnik;Bezimienny;Na twoim miejscu spróbowałbym zabrać coś bardzo ważnego ze Starego Obozu albo ze Starej Kopalni, i przyniósłbym to Laresowi.
INFO_ORG_7_WICHTIGEPERSONEN_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Kto wami dowodzi?
INFO_ORG_7_WICHTIGEPERSONEN_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;Hersztem bandy jest Lares. Większość z nas uznaje jego zwierzchność.
INFO_ORG_7_WICHTIGEPERSONEN_07_02.WAV;Szkodnik;Szkodnik;Bezimienny;Ale on nie mówi nam, co mamy robić.
INFO_ORG_7_DASLAGER_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co możesz mi opowiedzieć o tym obozie?
INFO_ORG_7_DASLAGER_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;To taka "społeczność z przymusu", jeśli wiesz, co mam na myśli. Każdy robi tu to, co chce, ale jest nas na tyle dużo, że Gomez boi się wydać nam walną bitwę.
INFO_ORG_7_DASLAGER_07_02.WAV;Szkodnik;Szkodnik;Bezimienny;Chociaż głowę dam, że bardzo by chciał.
INFO_ORG_7_DASLAGER_15_03.WAV;Szkodnik;Bezimienny;Szkodnik;Jak wyglądają wasze stosunki z Gomezem?
INFO_ORG_7_DASLAGER_07_04.WAV;Szkodnik;Szkodnik;Bezimienny;Okradamy go!
INFO_ORG_7_DIELAGE_15_00.WAV;Szkodnik;Bezimienny;Szkodnik;Co się tutaj dzieje?
INFO_ORG_7_DIELAGE_07_01.WAV;Szkodnik;Szkodnik;Bezimienny;Jesteś tu od niedawna, co?
